country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
PE,87,1483228800000,126000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
DO,88,1483228800000,117000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
IQ,89,1483228800000,105000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KE,90,1483228800000,102000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
AO,91,1483228800000,97000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
LB,92,1483228800000,96000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
SY,93,1483228800000,93000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KW,94,1483228800000,92000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
OM,95,1483228800000,88000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
KH,96,1483228800000,83000,2017-01-01T00:00:00.000Z,2017-01-01T00:00:00.000Z,2017-02-01T00:00:00.000Z
