country,rank,timestamp,total.total,month,timeRange.start,timeRange.end
BG,23,1743465600000,115000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
IE,24,1743465600000,108000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
LT,25,1743465600000,106000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
DK,26,1743465600000,101000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
IN,27,1743465600000,96000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
PT,28,1743465600000,95000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
IL,29,1743465600000,90000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
JP,30,1743465600000,83000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
ID,31,1743465600000,76000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
PH,32,1743465600000,75000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
HU,33,1743465600000,74000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
EE,34,1743465600000,69000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
KR,35,1743465600000,60000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MD,36,1743465600000,60000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
LV,37,1743465600000,60000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
--,38,1743465600000,59000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
HR,39,1743465600000,48000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
GE,40,1743465600000,44000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
AU,41,1743465600000,43000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
GR,42,1743465600000,41000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MX,43,1743465600000,38000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
CY,44,1743465600000,29000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
RS,45,1743465600000,29000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
DZ,46,1743465600000,26000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
SI,47,1743465600000,22000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
TH,48,1743465600000,21000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
AR,49,1743465600000,19000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
ME,50,1743465600000,16000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MA,51,1743465600000,13000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
LU,52,1743465600000,12000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
TW,53,1743465600000,12000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
MY,54,1743465600000,12000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
AL,55,1743465600000,12000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
IS,56,1743465600000,11000,2025-04-01T00:00:00.000Z,2025-04-01T00:00:00.000Z,2025-05-01T00:00:00.000Z
